facility_id,day,total_beds,occupied_beds,occupancy_rate
VADO-PHC-3,77,8,5,0.62
VADO-PHC-3,78,8,5,0.62
VADO-PHC-3,79,8,5,0.62
VADO-PHC-3,80,8,5,0.62
VADO-PHC-3,81,8,5,0.62
VADO-PHC-3,82,8,4,0.5
VADO-PHC-3,83,8,4,0.5
VADO-PHC-3,84,8,6,0.75
VADO-PHC-3,85,8,6,0.75
VADO-PHC-3,86,8,6,0.75
VADO-PHC-3,87,8,6,0.75
VADO-PHC-3,88,8,6,0.75
VADO-PHC-3,89,8,6,0.75
VADO-PHC-4,0,11,7,0.64
VADO-PHC-4,1,11,8,0.73
VADO-PHC-4,2,11,8,0.73
VADO-PHC-4,3,11,6,0.55
VADO-PHC-4,4,11,8,0.73
VADO-PHC-4,5,11,6,0.55
VADO-PHC-4,6,11,6,0.55
VADO-PHC-4,7,11,7,0.64
VADO-PHC-4,8,11,7,0.64
VADO-PHC-4,9,11,8,0.73
VADO-PHC-4,10,11,8,0.73
VADO-PHC-4,11,11,6,0.55
VADO-PHC-4,12,11,6,0.55
VADO-PHC-4,13,11,7,0.64
VADO-PHC-4,14,11,8,0.73
VADO-PHC-4,15,11,7,0.64
VADO-PHC-4,16,11,8,0.73
VADO-PHC-4,17,11,7,0.64
VADO-PHC-4,18,11,7,0.64
VADO-PHC-4,19,11,8,0.73
VADO-PHC-4,20,11,7,0.64
VADO-PHC-4,21,11,7,0.64
VADO-PHC-4,22,11,7,0.64
VADO-PHC-4,23,11,6,0.55
VADO-PHC-4,24,11,7,0.64
VADO-PHC-4,25,11,7,0.64
VADO-PHC-4,26,11,7,0.64
VADO-PHC-4,27,11,7,0.64
VADO-PHC-4,28,11,7,0.64
VADO-PHC-4,29,11,8,0.73
VADO-PHC-4,30,11,7,0.64
VADO-PHC-4,31,11,8,0.73
VADO-PHC-4,32,11,8,0.73
VADO-PHC-4,33,11,8,0.73
VADO-PHC-4,34,11,4,0.36
VADO-PHC-4,35,11,8,0.73
VADO-PHC-4,36,11,8,0.73
VADO-PHC-4,37,11,8,0.73
VADO-PHC-4,38,11,7,0.64
VADO-PHC-4,39,11,9,0.82
VADO-PHC-4,40,11,8,0.73
VADO-PHC-4,41,11,5,0.45
VADO-PHC-4,42,11,6,0.55
VADO-PHC-4,43,11,7,0.64
VADO-PHC-4,44,11,8,0.73
VADO-PHC-4,45,11,6,0.55
VADO-PHC-4,46,11,8,0.73
VADO-PHC-4,47,11,8,0.73
VADO-PHC-4,48,11,8,0.73
VADO-PHC-4,49,11,8,0.73
VADO-PHC-4,50,11,8,0.73
VADO-PHC-4,51,11,8,0.73
VADO-PHC-4,52,11,7,0.64
VADO-PHC-4,53,11,6,0.55
VADO-PHC-4,54,11,7,0.64
VADO-PHC-4,55,11,8,0.73
VADO-PHC-4,56,11,7,0.64
VADO-PHC-4,57,11,7,0.64
VADO-PHC-4,58,11,6,0.55
VADO-PHC-4,59,11,5,0.45
VADO-PHC-4,60,11,7,0.64
VADO-PHC-4,61,11,8,0.73
VADO-PHC-4,62,11,5,0.45
VADO-PHC-4,63,11,8,0.73
VADO-PHC-4,64,11,6,0.55
VADO-PHC-4,65,11,7,0.64
VADO-PHC-4,66,11,6,0.55
VADO-PHC-4,67,11,7,0.64
VADO-PHC-4,68,11,7,0.64
VADO-PHC-4,69,11,6,0.55
VADO-PHC-4,70,11,6,0.55
VADO-PHC-4,71,11,6,0.55
VADO-PHC-4,72,11,11,1.0
VADO-PHC-4,73,11,8,0.73
VADO-PHC-4,74,11,6,0.55
VADO-PHC-4,75,11,8,0.73
VADO-PHC-4,76,11,6,0.55
VADO-PHC-4,77,11,9,0.82
VADO-PHC-4,78,11,5,0.45
VADO-PHC-4,79,11,7,0.64
VADO-PHC-4,80,11,6,0.55
VADO-PHC-4,81,11,7,0.64
VADO-PHC-4,82,11,7,0.64
VADO-PHC-4,83,11,8,0.73
VADO-PHC-4,84,11,7,0.64
VADO-PHC-4,85,11,8,0.73
VADO-PHC-4,86,11,6,0.55
VADO-PHC-4,87,11,6,0.55
VADO-PHC-4,88,11,7,0.64
VADO-PHC-4,89,11,8,0.73
GHAZ-CHC-1,0,26,17,0.65
GHAZ-CHC-1,1,26,20,0.77
GHAZ-CHC-1,2,26,18,0.69
GHAZ-CHC-1,3,26,16,0.62
GHAZ-CHC-1,4,26,17,0.65
GHAZ-CHC-1,5,26,19,0.73
GHAZ-CHC-1,6,26,19,0.73
GHAZ-CHC-1,7,26,12,0.46
GHAZ-CHC-1,8,26,21,0.81
GHAZ-CHC-1,9,26,14,0.54
GHAZ-CHC-1,10,26,18,0.69
GHAZ-CHC-1,11,26,15,0.58
GHAZ-CHC-1,12,26,18,0.69
GHAZ-CHC-1,13,26,20,0.77
GHAZ-CHC-1,14,26,15,0.58
GHAZ-CHC-1,15,26,16,0.62
GHAZ-CHC-1,16,26,18,0.69
GHAZ-CHC-1,17,26,12,0.46
GHAZ-CHC-1,18,26,16,0.62
GHAZ-CHC-1,19,26,16,0.62
GHAZ-CHC-1,20,26,12,0.46
GHAZ-CHC-1,21,26,20,0.77
GHAZ-CHC-1,22,26,13,0.5
GHAZ-CHC-1,23,26,18,0.69
GHAZ-CHC-1,24,26,14,0.54
GHAZ-CHC-1,25,26,19,0.73
GHAZ-CHC-1,26,26,24,0.92
GHAZ-CHC-1,27,26,16,0.62
GHAZ-CHC-1,28,26,15,0.58
GHAZ-CHC-1,29,26,17,0.65
GHAZ-CHC-1,30,26,20,0.77
GHAZ-CHC-1,31,26,22,0.85
GHAZ-CHC-1,32,26,16,0.62
GHAZ-CHC-1,33,26,18,0.69
GHAZ-CHC-1,34,26,16,0.62
GHAZ-CHC-1,35,26,17,0.65
GHAZ-CHC-1,36,26,20,0.77
GHAZ-CHC-1,37,26,15,0.58
GHAZ-CHC-1,38,26,19,0.73
GHAZ-CHC-1,39,26,16,0.62
GHAZ-CHC-1,40,26,12,0.46
GHAZ-CHC-1,41,26,11,0.42
GHAZ-CHC-1,42,26,22,0.85
GHAZ-CHC-1,43,26,20,0.77
GHAZ-CHC-1,44,26,16,0.62
GHAZ-CHC-1,45,26,15,0.58
GHAZ-CHC-1,46,26,17,0.65
GHAZ-CHC-1,47,26,20,0.77
GHAZ-CHC-1,48,26,16,0.62
GHAZ-CHC-1,49,26,16,0.62
GHAZ-CHC-1,50,26,20,0.77
GHAZ-CHC-1,51,26,19,0.73
GHAZ-CHC-1,52,26,18,0.69
GHAZ-CHC-1,53,26,20,0.77
GHAZ-CHC-1,54,26,18,0.69
GHAZ-CHC-1,55,26,15,0.58
GHAZ-CHC-1,56,26,22,0.85
GHAZ-CHC-1,57,26,16,0.62
GHAZ-CHC-1,58,26,13,0.5
GHAZ-CHC-1,59,26,18,0.69
GHAZ-CHC-1,60,26,16,0.62
GHAZ-CHC-1,61,26,20,0.77
GHAZ-CHC-1,62,26,14,0.54
GHAZ-CHC-1,63,26,15,0.58
GHAZ-CHC-1,64,26,11,0.42
GHAZ-CHC-1,65,26,18,0.69
GHAZ-CHC-1,66,26,25,0.96
GHAZ-CHC-1,67,26,14,0.54
GHAZ-CHC-1,68,26,18,0.69
GHAZ-CHC-1,69,26,17,0.65
GHAZ-CHC-1,70,26,16,0.62
GHAZ-CHC-1,71,26,18,0.69
GHAZ-CHC-1,72,26,22,0.85
GHAZ-CHC-1,73,26,21,0.81
GHAZ-CHC-1,74,26,17,0.65
GHAZ-CHC-1,75,26,19,0.73
GHAZ-CHC-1,76,26,16,0.62
GHAZ-CHC-1,77,26,14,0.54
GHAZ-CHC-1,78,26,16,0.62
GHAZ-CHC-1,79,26,23,0.88
GHAZ-CHC-1,80,26,18,0.69
GHAZ-CHC-1,81,26,14,0.54
GHAZ-CHC-1,82,26,18,0.69
GHAZ-CHC-1,83,26,16,0.62
GHAZ-CHC-1,84,26,15,0.58
GHAZ-CHC-1,85,26,21,0.81
GHAZ-CHC-1,86,26,15,0.58
GHAZ-CHC-1,87,26,12,0.46
GHAZ-CHC-1,88,26,19,0.73
GHAZ-CHC-1,89,26,14,0.54
GHAZ-PHC-2,0,16,11,0.69
GHAZ-PHC-2,1,16,7,0.44
GHAZ-PHC-2,2,16,13,0.81
GHAZ-PHC-2,3,16,11,0.69
GHAZ-PHC-2,4,16,10,0.62
GHAZ-PHC-2,5,16,10,0.62
GHAZ-PHC-2,6,16,14,0.88
GHAZ-PHC-2,7,16,12,0.75
GHAZ-PHC-2,8,16,11,0.69
GHAZ-PHC-2,9,16,11,0.69
GHAZ-PHC-2,10,16,13,0.81
GHAZ-PHC-2,11,16,12,0.75
GHAZ-PHC-2,12,16,9,0.56
GHAZ-PHC-2,13,16,7,0.44
GHAZ-PHC-2,14,16,11,0.69
GHAZ-PHC-2,15,16,10,0.62
GHAZ-PHC-2,16,16,12,0.75
GHAZ-PHC-2,17,16,13,0.81
GHAZ-PHC-2,18,16,10,0.62
GHAZ-PHC-2,19,16,7,0.44
GHAZ-PHC-2,20,16,11,0.69
GHAZ-PHC-2,21,16,11,0.69
GHAZ-PHC-2,22,16,11,0.69
GHAZ-PHC-2,23,16,12,0.75
GHAZ-PHC-2,24,16,8,0.5
GHAZ-PHC-2,25,16,8,0.5
GHAZ-PHC-2,26,16,10,0.62
GHAZ-PHC-2,27,16,12,0.75
GHAZ-PHC-2,28,16,7,0.44
GHAZ-PHC-2,29,16,9,0.56
GHAZ-PHC-2,30,16,11,0.69
GHAZ-PHC-2,31,16,10,0.62
GHAZ-PHC-2,32,16,14,0.88
GHAZ-PHC-2,33,16,12,0.75
GHAZ-PHC-2,34,16,12,0.75
GHAZ-PHC-2,35,16,12,0.75
GHAZ-PHC-2,36,16,11,0.69
GHAZ-PHC-2,37,16,8,0.5
GHAZ-PHC-2,38,16,9,0.56
GHAZ-PHC-2,39,16,14,0.88
GHAZ-PHC-2,40,16,9,0.56
GHAZ-PHC-2,41,16,11,0.69
GHAZ-PHC-2,42,16,10,0.62
GHAZ-PHC-2,43,16,8,0.5
GHAZ-PHC-2,44,16,13,0.81
GHAZ-PHC-2,45,16,10,0.62
GHAZ-PHC-2,46,16,11,0.69
GHAZ-PHC-2,47,16,10,0.62
GHAZ-PHC-2,48,16,9,0.56
GHAZ-PHC-2,49,16,11,0.69
GHAZ-PHC-2,50,16,11,0.69
GHAZ-PHC-2,51,16,11,0.69
GHAZ-PHC-2,52,16,14,0.88
GHAZ-PHC-2,53,16,11,0.69
GHAZ-PHC-2,54,16,11,0.69
GHAZ-PHC-2,55,16,11,0.69
GHAZ-PHC-2,56,16,9,0.56
GHAZ-PHC-2,57,16,10,0.62
GHAZ-PHC-2,58,16,12,0.75
GHAZ-PHC-2,59,16,9,0.56
GHAZ-PHC-2,60,16,12,0.75
GHAZ-PHC-2,61,16,10,0.62
GHAZ-PHC-2,62,16,11,0.69
GHAZ-PHC-2,63,16,11,0.69
GHAZ-PHC-2,64,16,11,0.69
GHAZ-PHC-2,65,16,10,0.62
GHAZ-PHC-2,66,16,10,0.62
GHAZ-PHC-2,67,16,12,0.75
GHAZ-PHC-2,68,16,8,0.5
GHAZ-PHC-2,69,16,12,0.75
GHAZ-PHC-2,70,16,14,0.88
GHAZ-PHC-2,71,16,9,0.56
GHAZ-PHC-2,72,16,11,0.69
GHAZ-PHC-2,73,16,9,0.56
GHAZ-PHC-2,74,16,8,0.5
GHAZ-PHC-2,75,16,12,0.75
GHAZ-PHC-2,76,16,11,0.69
GHAZ-PHC-2,77,16,11,0.69
GHAZ-PHC-2,78,16,11,0.69
GHAZ-PHC-2,79,16,10,0.62
GHAZ-PHC-2,80,16,9,0.56
GHAZ-PHC-2,81,16,11,0.69
GHAZ-PHC-2,82,16,11,0.69
GHAZ-PHC-2,83,16,10,0.62
GHAZ-PHC-2,84,16,10,0.62
GHAZ-PHC-2,85,16,11,0.69
GHAZ-PHC-2,86,16,10,0.62
GHAZ-PHC-2,87,16,8,0.5
GHAZ-PHC-2,88,16,8,0.5
GHAZ-PHC-2,89,16,14,0.88
GHAZ-PHC-3,0,12,8,0.67
GHAZ-PHC-3,1,12,9,0.75
GHAZ-PHC-3,2,12,8,0.67
GHAZ-PHC-3,3,12,8,0.67
GHAZ-PHC-3,4,12,7,0.58
GHAZ-PHC-3,5,12,9,0.75
GHAZ-PHC-3,6,12,7,0.58
GHAZ-PHC-3,7,12,10,0.83
GHAZ-PHC-3,8,12,7,0.58
GHAZ-PHC-3,9,12,7,0.58
GHAZ-PHC-3,10,12,7,0.58
GHAZ-PHC-3,11,12,7,0.58
GHAZ-PHC-3,12,12,7,0.58
GHAZ-PHC-3,13,12,8,0.67
GHAZ-PHC-3,14,12,7,0.58
GHAZ-PHC-3,15,12,7,0.58
GHAZ-PHC-3,16,12,9,0.75
GHAZ-PHC-3,17,12,7,0.58
GHAZ-PHC-3,18,12,8,0.67
GHAZ-PHC-3,19,12,9,0.75
GHAZ-PHC-3,20,12,9,0.75
GHAZ-PHC-3,21,12,6,0.5
GHAZ-PHC-3,22,12,7,0.58
GHAZ-PHC-3,23,12,9,0.75
GHAZ-PHC-3,24,12,8,0.67
GHAZ-PHC-3,25,12,8,0.67
GHAZ-PHC-3,26,12,8,0.67
GHAZ-PHC-3,27,12,7,0.58
GHAZ-PHC-3,28,12,6,0.5
GHAZ-PHC-3,29,12,8,0.67
GHAZ-PHC-3,30,12,6,0.5
GHAZ-PHC-3,31,12,7,0.58
GHAZ-PHC-3,32,12,10,0.83
GHAZ-PHC-3,33,12,7,0.58
GHAZ-PHC-3,34,12,8,0.67
GHAZ-PHC-3,35,12,9,0.75
GHAZ-PHC-3,36,12,8,0.67
GHAZ-PHC-3,37,12,6,0.5
GHAZ-PHC-3,38,12,7,0.58
GHAZ-PHC-3,39,12,11,0.92
GHAZ-PHC-3,40,12,9,0.75
GHAZ-PHC-3,41,12,9,0.75
GHAZ-PHC-3,42,12,6,0.5
GHAZ-PHC-3,43,12,8,0.67
GHAZ-PHC-3,44,12,7,0.58
GHAZ-PHC-3,45,12,6,0.5
GHAZ-PHC-3,46,12,8,0.67
GHAZ-PHC-3,47,12,8,0.67
GHAZ-PHC-3,48,12,9,0.75
GHAZ-PHC-3,49,12,9,0.75
GHAZ-PHC-3,50,12,8,0.67
GHAZ-PHC-3,51,12,6,0.5
GHAZ-PHC-3,52,12,7,0.58
GHAZ-PHC-3,53,12,9,0.75
GHAZ-PHC-3,54,12,9,0.75
GHAZ-PHC-3,55,12,9,0.75
GHAZ-PHC-3,56,12,8,0.67
GHAZ-PHC-3,57,12,8,0.67
GHAZ-PHC-3,58,12,6,0.5
GHAZ-PHC-3,59,12,7,0.58
GHAZ-PHC-3,60,12,9,0.75
GHAZ-PHC-3,61,12,7,0.58
GHAZ-PHC-3,62,12,6,0.5
GHAZ-PHC-3,63,12,7,0.58
GHAZ-PHC-3,64,12,8,0.67
GHAZ-PHC-3,65,12,9,0.75
GHAZ-PHC-3,66,12,9,0.75
GHAZ-PHC-3,67,12,7,0.58
GHAZ-PHC-3,68,12,8,0.67
GHAZ-PHC-3,69,12,9,0.75
GHAZ-PHC-3,70,12,7,0.58
GHAZ-PHC-3,71,12,7,0.58
GHAZ-PHC-3,72,12,9,0.75
GHAZ-PHC-3,73,12,7,0.58
GHAZ-PHC-3,74,12,7,0.58
GHAZ-PHC-3,75,12,8,0.67
GHAZ-PHC-3,76,12,7,0.58
GHAZ-PHC-3,77,12,6,0.5
GHAZ-PHC-3,78,12,7,0.58
GHAZ-PHC-3,79,12,9,0.75
GHAZ-PHC-3,80,12,8,0.67
GHAZ-PHC-3,81,12,7,0.58
GHAZ-PHC-3,82,12,8,0.67
GHAZ-PHC-3,83,12,8,0.67
GHAZ-PHC-3,84,12,7,0.58
GHAZ-PHC-3,85,12,6,0.5
GHAZ-PHC-3,86,12,7,0.58
GHAZ-PHC-3,87,12,9,0.75
GHAZ-PHC-3,88,12,8,0.67
GHAZ-PHC-3,89,12,7,0.58
GHAZ-PHC-4,0,14,10,0.71
GHAZ-PHC-4,1,14,11,0.79
GHAZ-PHC-4,2,14,11,0.79
GHAZ-PHC-4,3,14,10,0.71
GHAZ-PHC-4,4,14,10,0.71
GHAZ-PHC-4,5,14,9,0.64
GHAZ-PHC-4,6,14,10,0.71
GHAZ-PHC-4,7,14,10,0.71
GHAZ-PHC-4,8,14,8,0.57
GHAZ-PHC-4,9,14,12,0.86
GHAZ-PHC-4,10,14,10,0.71
GHAZ-PHC-4,11,14,9,0.64
GHAZ-PHC-4,12,14,10,0.71
GHAZ-PHC-4,13,14,7,0.5
GHAZ-PHC-4,14,14,8,0.57
GHAZ-PHC-4,15,14,11,0.79
GHAZ-PHC-4,16,14,10,0.71
GHAZ-PHC-4,17,14,6,0.43
GHAZ-PHC-4,18,14,11,0.79
GHAZ-PHC-4,19,14,8,0.57
GHAZ-PHC-4,20,14,8,0.57
GHAZ-PHC-4,21,14,9,0.64
GHAZ-PHC-4,22,14,10,0.71
GHAZ-PHC-4,23,14,10,0.71
GHAZ-PHC-4,24,14,12,0.86
GHAZ-PHC-4,25,14,8,0.57
GHAZ-PHC-4,26,14,9,0.64
GHAZ-PHC-4,27,14,9,0.64
GHAZ-PHC-4,28,14,10,0.71
GHAZ-PHC-4,29,14,10,0.71
GHAZ-PHC-4,30,14,8,0.57
GHAZ-PHC-4,31,14,9,0.64
GHAZ-PHC-4,32,14,9,0.64
GHAZ-PHC-4,33,14,10,0.71
GHAZ-PHC-4,34,14,9,0.64
GHAZ-PHC-4,35,14,8,0.57
GHAZ-PHC-4,36,14,8,0.57
GHAZ-PHC-4,37,14,9,0.64
GHAZ-PHC-4,38,14,8,0.57
GHAZ-PHC-4,39,14,9,0.64
GHAZ-PHC-4,40,14,11,0.79
GHAZ-PHC-4,41,14,11,0.79
GHAZ-PHC-4,42,14,11,0.79
GHAZ-PHC-4,43,14,10,0.71
GHAZ-PHC-4,44,14,8,0.57
GHAZ-PHC-4,45,14,9,0.64
GHAZ-PHC-4,46,14,10,0.71
GHAZ-PHC-4,47,14,6,0.43
GHAZ-PHC-4,48,14,10,0.71
GHAZ-PHC-4,49,14,10,0.71
GHAZ-PHC-4,50,14,9,0.64
GHAZ-PHC-4,51,14,9,0.64
GHAZ-PHC-4,52,14,9,0.64
GHAZ-PHC-4,53,14,10,0.71
GHAZ-PHC-4,54,14,10,0.71
GHAZ-PHC-4,55,14,11,0.79
GHAZ-PHC-4,56,14,7,0.5
GHAZ-PHC-4,57,14,10,0.71
GHAZ-PHC-4,58,14,9,0.64
GHAZ-PHC-4,59,14,10,0.71
GHAZ-PHC-4,60,14,11,0.79
GHAZ-PHC-4,61,14,10,0.71
GHAZ-PHC-4,62,14,9,0.64
GHAZ-PHC-4,63,14,10,0.71
GHAZ-PHC-4,64,14,10,0.71
GHAZ-PHC-4,65,14,8,0.57
GHAZ-PHC-4,66,14,11,0.79
GHAZ-PHC-4,67,14,9,0.64
GHAZ-PHC-4,68,14,8,0.57
GHAZ-PHC-4,69,14,8,0.57
GHAZ-PHC-4,70,14,9,0.64
GHAZ-PHC-4,71,14,10,0.71
GHAZ-PHC-4,72,14,11,0.79
GHAZ-PHC-4,73,14,9,0.64
GHAZ-PHC-4,74,14,8,0.57
GHAZ-PHC-4,75,14,10,0.71
GHAZ-PHC-4,76,14,8,0.57
GHAZ-PHC-4,77,14,9,0.64
GHAZ-PHC-4,78,14,10,0.71
GHAZ-PHC-4,79,14,10,0.71
GHAZ-PHC-4,80,14,11,0.79
GHAZ-PHC-4,81,14,8,0.57
GHAZ-PHC-4,82,14,9,0.64
GHAZ-PHC-4,83,14,10,0.71
GHAZ-PHC-4,84,14,11,0.79
GHAZ-PHC-4,85,14,7,0.5
GHAZ-PHC-4,86,14,9,0.64
GHAZ-PHC-4,87,14,10,0.71
GHAZ-PHC-4,88,14,11,0.79
GHAZ-PHC-4,89,14,9,0.64
AZAM-CHC-1,0,22,15,0.68
AZAM-CHC-1,1,22,11,0.5
AZAM-CHC-1,2,22,15,0.68
AZAM-CHC-1,3,22,14,0.64
AZAM-CHC-1,4,22,12,0.55
AZAM-CHC-1,5,22,17,0.77
AZAM-CHC-1,6,22,14,0.64
AZAM-CHC-1,7,22,14,0.64
AZAM-CHC-1,8,22,12,0.55
AZAM-CHC-1,9,22,14,0.64
AZAM-CHC-1,10,22,14,0.64
AZAM-CHC-1,11,22,18,0.82
AZAM-CHC-1,12,22,17,0.77
AZAM-CHC-1,13,22,16,0.73
AZAM-CHC-1,14,22,14,0.64
AZAM-CHC-1,15,22,17,0.77
AZAM-CHC-1,16,22,16,0.73
AZAM-CHC-1,17,22,16,0.73
AZAM-CHC-1,18,22,16,0.73
AZAM-CHC-1,19,22,15,0.68
AZAM-CHC-1,20,22,12,0.55
AZAM-CHC-1,21,22,19,0.86
AZAM-CHC-1,22,22,12,0.55
AZAM-CHC-1,23,22,11,0.5
AZAM-CHC-1,24,22,14,0.64
AZAM-CHC-1,25,22,12,0.55
AZAM-CHC-1,26,22,9,0.41
AZAM-CHC-1,27,22,13,0.59
AZAM-CHC-1,28,22,14,0.64
AZAM-CHC-1,29,22,19,0.86
AZAM-CHC-1,30,22,19,0.86
AZAM-CHC-1,31,22,11,0.5
AZAM-CHC-1,32,22,16,0.73
AZAM-CHC-1,33,22,15,0.68
AZAM-CHC-1,34,22,16,0.73
AZAM-CHC-1,35,22,14,0.64
AZAM-CHC-1,36,22,12,0.55
AZAM-CHC-1,37,22,10,0.45
AZAM-CHC-1,38,22,14,0.64
AZAM-CHC-1,39,22,14,0.64
AZAM-CHC-1,40,22,16,0.73
AZAM-CHC-1,41,22,15,0.68
AZAM-CHC-1,42,22,12,0.55
AZAM-CHC-1,43,22,15,0.68
AZAM-CHC-1,44,22,14,0.64
AZAM-CHC-1,45,22,12,0.55
AZAM-CHC-1,46,22,14,0.64
AZAM-CHC-1,47,22,14,0.64
AZAM-CHC-1,48,22,15,0.68
AZAM-CHC-1,49,22,12,0.55
AZAM-CHC-1,50,22,12,0.55
AZAM-CHC-1,51,22,12,0.55
AZAM-CHC-1,52,22,15,0.68
AZAM-CHC-1,53,22,14,0.64
AZAM-CHC-1,54,22,14,0.64
AZAM-CHC-1,55,22,12,0.55
AZAM-CHC-1,56,22,18,0.82
AZAM-CHC-1,57,22,18,0.82
AZAM-CHC-1,58,22,13,0.59
AZAM-CHC-1,59,22,12,0.55
AZAM-CHC-1,60,22,11,0.5
AZAM-CHC-1,61,22,13,0.59
AZAM-CHC-1,62,22,16,0.73
AZAM-CHC-1,63,22,16,0.73
AZAM-CHC-1,64,22,18,0.82
AZAM-CHC-1,65,22,14,0.64
AZAM-CHC-1,66,22,16,0.73
AZAM-CHC-1,67,22,17,0.77
AZAM-CHC-1,68,22,12,0.55
AZAM-CHC-1,69,22,14,0.64
AZAM-CHC-1,70,22,14,0.64
AZAM-CHC-1,71,22,12,0.55
AZAM-CHC-1,72,22,12,0.55
AZAM-CHC-1,73,22,14,0.64
AZAM-CHC-1,74,22,12,0.55
AZAM-CHC-1,75,22,17,0.77
AZAM-CHC-1,76,22,13,0.59
AZAM-CHC-1,77,22,17,0.77
AZAM-CHC-1,78,22,17,0.77
AZAM-CHC-1,79,22,15,0.68
AZAM-CHC-1,80,22,14,0.64
AZAM-CHC-1,81,22,12,0.55
AZAM-CHC-1,82,22,15,0.68
AZAM-CHC-1,83,22,16,0.73
AZAM-CHC-1,84,22,11,0.5
AZAM-CHC-1,85,22,14,0.64
AZAM-CHC-1,86,22,15,0.68
AZAM-CHC-1,87,22,15,0.68
AZAM-CHC-1,88,22,10,0.45
AZAM-CHC-1,89,22,17,0.77
AZAM-PHC-2,0,11,6,0.55
AZAM-PHC-2,1,11,8,0.73
AZAM-PHC-2,2,11,6,0.55
AZAM-PHC-2,3,11,8,0.73
AZAM-PHC-2,4,11,7,0.64
AZAM-PHC-2,5,11,9,0.82
AZAM-PHC-2,6,11,10,0.91
AZAM-PHC-2,7,11,6,0.55
AZAM-PHC-2,8,11,8,0.73
AZAM-PHC-2,9,11,7,0.64
AZAM-PHC-2,10,11,6,0.55
AZAM-PHC-2,11,11,6,0.55
AZAM-PHC-2,12,11,6,0.55
AZAM-PHC-2,13,11,8,0.73
AZAM-PHC-2,14,11,8,0.73
AZAM-PHC-2,15,11,8,0.73
AZAM-PHC-2,16,11,6,0.55
AZAM-PHC-2,17,11,8,0.73
AZAM-PHC-2,18,11,9,0.82
AZAM-PHC-2,19,11,6,0.55
AZAM-PHC-2,20,11,9,0.82
AZAM-PHC-2,21,11,9,0.82
AZAM-PHC-2,22,11,8,0.73
AZAM-PHC-2,23,11,8,0.73
AZAM-PHC-2,24,11,5,0.45
AZAM-PHC-2,25,11,7,0.64
AZAM-PHC-2,26,11,8,0.73
AZAM-PHC-2,27,11,6,0.55
AZAM-PHC-2,28,11,7,0.64
AZAM-PHC-2,29,11,7,0.64
AZAM-PHC-2,30,11,6,0.55
AZAM-PHC-2,31,11,8,0.73
AZAM-PHC-2,32,11,7,0.64
AZAM-PHC-2,33,11,7,0.64
AZAM-PHC-2,34,11,6,0.55
AZAM-PHC-2,35,11,8,0.73
AZAM-PHC-2,36,11,6,0.55
AZAM-PHC-2,37,11,8,0.73
AZAM-PHC-2,38,11,9,0.82
AZAM-PHC-2,39,11,9,0.82
AZAM-PHC-2,40,11,8,0.73
AZAM-PHC-2,41,11,7,0.64
AZAM-PHC-2,42,11,5,0.45
AZAM-PHC-2,43,11,8,0.73
AZAM-PHC-2,44,11,7,0.64
AZAM-PHC-2,45,11,7,0.64
AZAM-PHC-2,46,11,6,0.55
AZAM-PHC-2,47,11,7,0.64
AZAM-PHC-2,48,11,6,0.55
AZAM-PHC-2,49,11,8,0.73
AZAM-PHC-2,50,11,6,0.55
AZAM-PHC-2,51,11,7,0.64
AZAM-PHC-2,52,11,6,0.55
AZAM-PHC-2,53,11,7,0.64
AZAM-PHC-2,54,11,7,0.64
AZAM-PHC-2,55,11,8,0.73
AZAM-PHC-2,56,11,8,0.73
AZAM-PHC-2,57,11,5,0.45
AZAM-PHC-2,58,11,8,0.73
AZAM-PHC-2,59,11,6,0.55
AZAM-PHC-2,60,11,6,0.55
AZAM-PHC-2,61,11,7,0.64
AZAM-PHC-2,62,11,8,0.73
AZAM-PHC-2,63,11,7,0.64
AZAM-PHC-2,64,11,6,0.55
AZAM-PHC-2,65,11,6,0.55
AZAM-PHC-2,66,11,6,0.55
AZAM-PHC-2,67,11,7,0.64
AZAM-PHC-2,68,11,6,0.55
AZAM-PHC-2,69,11,8,0.73
AZAM-PHC-2,70,11,7,0.64
AZAM-PHC-2,71,11,7,0.64
AZAM-PHC-2,72,11,6,0.55
AZAM-PHC-2,73,11,7,0.64
AZAM-PHC-2,74,11,9,0.82
AZAM-PHC-2,75,11,7,0.64
AZAM-PHC-2,76,11,9,0.82
AZAM-PHC-2,77,11,7,0.64
AZAM-PHC-2,78,11,7,0.64
AZAM-PHC-2,79,11,7,0.64
AZAM-PHC-2,80,11,7,0.64
AZAM-PHC-2,81,11,7,0.64
AZAM-PHC-2,82,11,4,0.36
AZAM-PHC-2,83,11,5,0.45
AZAM-PHC-2,84,11,7,0.64
AZAM-PHC-2,85,11,5,0.45
AZAM-PHC-2,86,11,6,0.55
AZAM-PHC-2,87,11,5,0.45
AZAM-PHC-2,88,11,8,0.73
AZAM-PHC-2,89,11,7,0.64
AZAM-PHC-3,0,11,8,0.73
AZAM-PHC-3,1,11,7,0.64
AZAM-PHC-3,2,11,7,0.64
AZAM-PHC-3,3,11,7,0.64
AZAM-PHC-3,4,11,8,0.73
AZAM-PHC-3,5,11,4,0.36
AZAM-PHC-3,6,11,7,0.64
AZAM-PHC-3,7,11,8,0.73
AZAM-PHC-3,8,11,8,0.73
AZAM-PHC-3,9,11,8,0.73
